Topic,Model1,Model2,AverageSimilarity
81,flan_lnp,openai4m_snp,0.9127843
81,flan_lnp,openai4o_lnp,0.77524376
81,flan_lnp,openai4o_snp,0.9073993
81,flan_snp,flan_lnp,0.7703391
81,flan_snp,flan_snp,1.0000001
81,flan_snp,openai4m_lnp,0.55133325
81,flan_snp,openai4m_snp,0.72132766
81,flan_snp,openai4o_lnp,0.5658554
81,flan_snp,openai4o_snp,0.7193266
81,openai4m_lnp,flan_lnp,0.786631
81,openai4m_lnp,flan_snp,0.55133325
81,openai4m_lnp,openai4m_lnp,0.923566
81,openai4m_lnp,openai4m_snp,0.8622649
81,openai4m_lnp,openai4o_lnp,0.8726099
81,openai4m_lnp,openai4o_snp,0.85941756
81,openai4m_snp,flan_lnp,0.9127843
81,openai4m_snp,flan_snp,0.72132766
81,openai4m_snp,openai4m_lnp,0.8622649
81,openai4m_snp,openai4m_snp,1.0000001
81,openai4m_snp,openai4o_lnp,0.83074427
81,openai4m_snp,openai4o_snp,0.9983435
81,openai4o_lnp,flan_lnp,0.7752438
81,openai4o_lnp,flan_snp,0.5658554
81,openai4o_lnp,openai4m_lnp,0.8726099
81,openai4o_lnp,openai4m_snp,0.8307443
81,openai4o_lnp,openai4o_lnp,0.923566
81,openai4o_lnp,openai4o_snp,0.828844
81,openai4o_snp,flan_lnp,0.9073993
81,openai4o_snp,flan_snp,0.7193266
81,openai4o_snp,openai4m_lnp,0.85941756
81,openai4o_snp,openai4m_snp,0.9983434
81,openai4o_snp,openai4o_lnp,0.828844
81,openai4o_snp,openai4o_snp,0.9975151
82,flan_lnp,flan_lnp,0.79767
82,flan_lnp,flan_snp,0.79767
82,flan_lnp,openai4m_lnp,0.5198031
82,flan_lnp,openai4m_snp,0.79088134
82,flan_lnp,openai4o_lnp,0.521212
82,flan_lnp,openai4o_snp,0.7827247
82,flan_snp,flan_lnp,0.79767
82,flan_snp,flan_snp,0.79767
82,flan_snp,openai4m_lnp,0.5198031
82,flan_snp,openai4m_snp,0.79088134
82,flan_snp,openai4o_lnp,0.521212
82,flan_snp,openai4o_snp,0.7827247
82,openai4m_lnp,flan_lnp,0.5198031
82,openai4m_lnp,flan_snp,0.5198031
82,openai4m_lnp,openai4m_lnp,0.8253183
82,openai4m_lnp,openai4m_snp,0.547285
82,openai4m_lnp,openai4o_lnp,0.810643
82,openai4m_lnp,openai4o_snp,0.53216136
82,openai4m_snp,flan_lnp,0.7908813
82,openai4m_snp,flan_snp,0.7908813
82,openai4m_snp,openai4m_lnp,0.5472851
82,openai4m_snp,openai4m_snp,0.8211586
82,openai4m_snp,openai4o_lnp,0.5412234
82,openai4m_snp,openai4o_snp,0.80169344
82,openai4o_lnp,flan_lnp,0.5212119
82,openai4o_lnp,flan_snp,0.5212119
82,openai4o_lnp,openai4m_lnp,0.810643
82,openai4o_lnp,openai4m_snp,0.54122335
82,openai4o_lnp,openai4o_lnp,0.8053171
82,openai4o_lnp,openai4o_snp,0.5236663
82,openai4o_snp,flan_lnp,0.7827247
82,openai4o_snp,flan_snp,0.7827247
82,openai4o_snp,openai4m_lnp,0.53216136
82,openai4o_snp,openai4m_snp,0.80169344
82,openai4o_snp,openai4o_lnp,0.5236663
82,openai4o_snp,openai4o_snp,0.79434705
83,flan_lnp,flan_lnp,0.76066756
83,flan_lnp,flan_snp,0.76066756
83,flan_lnp,openai4m_lnp,0.29826626
83,flan_lnp,openai4m_snp,0.32538643
83,flan_lnp,openai4o_lnp,0.2587327
83,flan_lnp,openai4o_snp,0.27248466
83,flan_snp,flan_lnp,0.76066756
83,flan_snp,flan_snp,0.76066756
83,flan_snp,openai4m_lnp,0.29826626
83,flan_snp,openai4m_snp,0.32538643
83,flan_snp,openai4o_lnp,0.2587327
83,flan_snp,openai4o_snp,0.27248466
83,openai4m_lnp,flan_lnp,0.2982663
83,openai4m_lnp,flan_snp,0.2982663
83,openai4m_lnp,openai4m_lnp,0.7404513
83,openai4m_lnp,openai4m_snp,0.6910298
83,openai4m_lnp,openai4o_lnp,0.50391173
83,openai4m_lnp,openai4o_snp,0.5150451
83,openai4m_snp,flan_lnp,0.32538646
83,openai4m_snp,flan_snp,0.32538646
83,openai4m_snp,openai4m_lnp,0.6910298
83,openai4m_snp,openai4m_snp,0.81820416
83,openai4m_snp,openai4o_lnp,0.4811068
83,openai4m_snp,openai4o_snp,0.55560297
83,openai4o_lnp,flan_lnp,0.2587327
83,openai4o_lnp,flan_snp,0.2587327
83,openai4o_lnp,openai4m_lnp,0.50391173
83,openai4o_lnp,openai4m_snp,0.4811068
83,openai4o_lnp,openai4o_lnp,0.639249
83,openai4o_lnp,openai4o_snp,0.6066309
83,openai4o_snp,flan_lnp,0.27248466
83,openai4o_snp,flan_snp,0.27248466
83,openai4o_snp,openai4m_lnp,0.5150451
83,openai4o_snp,openai4m_snp,0.555603
83,openai4o_snp,openai4o_lnp,0.6066309
83,openai4o_snp,openai4o_snp,0.7324878
84,flan_lnp,flan_lnp,0.99999994
84,flan_lnp,flan_snp,0.99999994
84,flan_lnp,openai4m_lnp,0.8924929
84,flan_lnp,openai4m_snp,0.9051021
84,flan_lnp,openai4o_lnp,0.4666324
84,flan_lnp,openai4o_snp,0.9574149
84,flan_snp,flan_lnp,0.99999994
84,flan_snp,flan_snp,0.99999994
84,flan_snp,openai4m_lnp,0.8924929
84,flan_snp,openai4m_snp,0.9051021
84,flan_snp,openai4o_lnp,0.4666324
84,flan_snp,openai4o_snp,0.9574149
84,openai4m_lnp,flan_lnp,0.8924929
84,openai4m_lnp,flan_snp,0.8924929
84,openai4m_lnp,openai4m_lnp,0.95347834
84,openai4m_lnp,openai4m_snp,0.8623494
84,openai4m_lnp,openai4o_lnp,0.6835941
84,openai4m_lnp,openai4o_snp,0.8823378
84,openai4m_snp,flan_lnp,0.9051021
84,openai4m_snp,flan_snp,0.9051021
84,openai4m_snp,openai4m_lnp,0.86234933
84,openai4m_snp,openai4m_snp,0.8665332
84,openai4m_snp,openai4o_lnp,0.5315066
84,openai4m_snp,openai4o_snp,0.8989438
84,openai4o_lnp,flan_lnp,0.4666324
84,openai4o_lnp,flan_snp,0.4666324
84,openai4o_lnp,openai4m_lnp,0.6835941
84,openai4o_lnp,openai4m_snp,0.5315066
84,openai4o_lnp,openai4o_lnp,0.91161424
84,openai4o_lnp,openai4o_snp,0.4919054
84,openai4o_snp,flan_lnp,0.95741487
84,openai4o_snp,flan_snp,0.95741487
84,openai4o_snp,openai4m_lnp,0.8823378
84,openai4o_snp,openai4m_snp,0.8989438
84,openai4o_snp,openai4o_lnp,0.4919054
84,openai4o_snp,openai4o_snp,0.94204676
85,flan_lnp,flan_lnp,0.78687364
85,flan_lnp,flan_snp,0.7889958
85,flan_lnp,openai4m_lnp,0.5306603
85,flan_lnp,openai4m_snp,0.51509786
85,flan_lnp,openai4o_lnp,0.50107324
85,flan_lnp,openai4o_snp,0.6557036
85,flan_snp,flan_lnp,0.7889958
85,flan_snp,flan_snp,0.7981028
85,flan_snp,openai4m_lnp,0.5361278
85,flan_snp,openai4m_snp,0.5191437
85,flan_snp,openai4o_lnp,0.50402963
85,flan_snp,openai4o_snp,0.6628569
85,openai4m_lnp,flan_lnp,0.5306603
85,openai4m_lnp,flan_snp,0.5361278
85,openai4m_lnp,openai4m_lnp,0.7110195
85,openai4m_lnp,openai4m_snp,0.44324416
85,openai4m_lnp,openai4o_lnp,0.6596537
85,openai4m_lnp,openai4o_snp,0.5213974
85,openai4m_snp,flan_lnp,0.51509786
85,openai4m_snp,flan_snp,0.51914376
85,openai4m_snp,openai4m_lnp,0.44324416
85,openai4m_snp,openai4m_snp,0.5858432
85,openai4m_snp,openai4o_lnp,0.44542366
85,openai4m_snp,openai4o_snp,0.6202767
85,openai4o_lnp,flan_lnp,0.50107324
85,openai4o_lnp,flan_snp,0.50402963
85,openai4o_lnp,openai4m_lnp,0.6596537
85,openai4o_lnp,openai4m_snp,0.4454237
85,openai4o_lnp,openai4o_lnp,0.6855586
85,openai4o_lnp,openai4o_snp,0.5241012
85,openai4o_snp,flan_lnp,0.6557036
85,openai4o_snp,flan_snp,0.6628569
85,openai4o_snp,openai4m_lnp,0.5213974
85,openai4o_snp,openai4m_snp,0.62027663
85,openai4o_snp,openai4o_lnp,0.5241012
85,openai4o_snp,openai4o_snp,0.74833596
86,flan_lnp,flan_lnp,0.76705927
86,flan_lnp,flan_snp,0.76705927
86,flan_lnp,openai4m_lnp,0.6508004
86,flan_lnp,openai4m_snp,0.7177742
86,flan_lnp,openai4o_lnp,0.6335454
86,flan_lnp,openai4o_snp,0.7382521
86,flan_snp,flan_lnp,0.76705927
86,flan_snp,flan_snp,0.76705927
86,flan_snp,openai4m_lnp,0.6508004
86,flan_snp,openai4m_snp,0.7177742
86,flan_snp,openai4o_lnp,0.6335454
86,flan_snp,openai4o_snp,0.7382521
86,openai4m_lnp,flan_lnp,0.6508004
86,openai4m_lnp,flan_snp,0.6508004
86,openai4m_lnp,openai4m_lnp,0.64765036
86,openai4m_lnp,openai4m_snp,0.6352086
86,openai4m_lnp,openai4o_lnp,0.62910026
86,openai4m_lnp,openai4o_snp,0.6464603
86,openai4m_snp,flan_lnp,0.7177742
86,openai4m_snp,flan_snp,0.7177742
86,openai4m_snp,openai4m_lnp,0.63520855
86,openai4m_snp,openai4m_snp,0.76701844
86,openai4m_snp,openai4o_lnp,0.5961992
86,openai4m_snp,openai4o_snp,0.7606294
86,openai4o_lnp,flan_lnp,0.6335454
86,openai4o_lnp,flan_snp,0.6335454
86,openai4o_lnp,openai4m_lnp,0.6291002
86,openai4o_lnp,openai4m_snp,0.5961992
86,openai4o_lnp,openai4o_lnp,0.69179887
86,openai4o_lnp,openai4o_snp,0.6091149
86,openai4o_snp,flan_lnp,0.7382521
86,openai4o_snp,flan_snp,0.7382521
86,openai4o_snp,openai4m_lnp,0.6464603
86,openai4o_snp,openai4m_snp,0.76062936
86,openai4o_snp,openai4o_lnp,0.6091149
86,openai4o_snp,openai4o_snp,0.7678151
87,flan_lnp,flan_lnp,0.8073749
87,flan_lnp,flan_snp,0.8073749
87,flan_lnp,openai4m_lnp,0.31777346
87,flan_lnp,openai4m_snp,0.24524452
87,flan_lnp,openai4o_lnp,0.61629456
87,flan_lnp,openai4o_snp,0.4284784
87,flan_snp,flan_lnp,0.8073749
87,flan_snp,flan_snp,0.8073749
87,flan_snp,openai4m_lnp,0.31777346
87,flan_snp,openai4m_snp,0.24524452
87,flan_snp,openai4o_lnp,0.61629456
87,flan_snp,openai4o_snp,0.4284784
87,openai4m_lnp,flan_lnp,0.31777346
87,openai4m_lnp,flan_snp,0.31777346
87,openai4m_lnp,openai4m_lnp,0.62261575
87,openai4m_lnp,openai4m_snp,0.48359764
87,openai4m_lnp,openai4o_lnp,0.43812352
87,openai4m_lnp,openai4o_snp,0.41544312
87,openai4m_snp,flan_lnp,0.24524452
87,openai4m_snp,flan_snp,0.24524452
87,openai4m_snp,openai4m_lnp,0.48359764
87,openai4m_snp,openai4m_snp,0.8189201
87,openai4m_snp,openai4o_lnp,0.34738734
87,openai4m_snp,openai4o_snp,0.5500965
87,openai4o_lnp,flan_lnp,0.61629456
87,openai4o_lnp,flan_snp,0.61629456
87,openai4o_lnp,openai4m_lnp,0.43812352
87,openai4o_lnp,openai4m_snp,0.3473874
87,openai4o_lnp,openai4o_lnp,0.718365
87,openai4o_lnp,openai4o_snp,0.46814358
87,openai4o_snp,flan_lnp,0.4284784
87,openai4o_snp,flan_snp,0.4284784
87,openai4o_snp,openai4m_lnp,0.41544303
87,openai4o_snp,openai4m_snp,0.55009645
87,openai4o_snp,openai4o_lnp,0.46814358
87,openai4o_snp,openai4o_snp,0.4961097
88,flan_lnp,flan_lnp,0.87014496
88,flan_lnp,flan_snp,0.87014496
88,flan_lnp,openai4m_lnp,0.6631504
88,flan_lnp,openai4m_snp,0.5856511
88,flan_lnp,openai4o_lnp,0.61648476
88,flan_lnp,openai4o_snp,0.68753725
88,flan_snp,flan_lnp,0.87014496
88,flan_snp,flan_snp,0.87014496
88,flan_snp,openai4m_lnp,0.6631504
88,flan_snp,openai4m_snp,0.5856511
88,flan_snp,openai4o_lnp,0.61648476
88,flan_snp,openai4o_snp,0.68753725
88,openai4m_lnp,flan_lnp,0.6631504
88,openai4m_lnp,flan_snp,0.6631504
88,openai4m_lnp,openai4m_lnp,0.73135155
88,openai4m_lnp,openai4m_snp,0.5729424
88,openai4m_lnp,openai4o_lnp,0.69145185
88,openai4m_lnp,openai4o_snp,0.6252262
88,openai4m_snp,flan_lnp,0.58565116
88,openai4m_snp,flan_snp,0.58565116
88,openai4m_snp,openai4m_lnp,0.5729423
88,openai4m_snp,openai4m_snp,0.5906773
88,openai4m_snp,openai4o_lnp,0.49113387
88,openai4m_snp,openai4o_snp,0.51751
88,openai4o_lnp,flan_lnp,0.6164847
88,openai4o_lnp,flan_snp,0.6164847
88,openai4o_lnp,openai4m_lnp,0.69145185
88,openai4o_lnp,openai4m_snp,0.49113387
88,openai4o_lnp,openai4o_lnp,0.77496535
88,openai4o_lnp,openai4o_snp,0.68172896
88,openai4o_snp,flan_lnp,0.68753725
88,openai4o_snp,flan_snp,0.68753725
88,openai4o_snp,openai4m_lnp,0.62522626
88,openai4o_snp,openai4m_snp,0.51751
88,openai4o_snp,openai4o_lnp,0.68172896
88,openai4o_snp,openai4o_snp,0.7011479
89,flan_lnp,flan_lnp,0.8802005
89,flan_lnp,flan_snp,0.8802005
89,flan_lnp,openai4m_lnp,0.6828468
89,flan_lnp,openai4m_snp,0.61790526
89,flan_lnp,openai4o_lnp,0.6416079
89,flan_lnp,openai4o_snp,0.6515089
89,flan_snp,flan_lnp,0.8802005
89,flan_snp,flan_snp,0.8802005
89,flan_snp,openai4m_lnp,0.6828468
89,flan_snp,openai4m_snp,0.61790526
89,flan_snp,openai4o_lnp,0.6416079
89,flan_snp,openai4o_snp,0.6515089
89,openai4m_lnp,flan_lnp,0.68284684
89,openai4m_lnp,flan_snp,0.68284684
89,openai4m_lnp,openai4m_lnp,0.7463385
89,openai4m_lnp,openai4m_snp,0.58683866
89,openai4m_lnp,openai4o_lnp,0.7112154
89,openai4m_lnp,openai4o_snp,0.5812886
89,openai4m_snp,flan_lnp,0.61790526
89,openai4m_snp,flan_snp,0.61790526
89,openai4m_snp,openai4m_lnp,0.58683866
89,openai4m_snp,openai4m_snp,0.5818504
89,openai4m_snp,openai4o_lnp,0.5408353
89,openai4m_snp,openai4o_snp,0.59143066
89,openai4o_lnp,flan_lnp,0.6416079
89,openai4o_lnp,flan_snp,0.6416079
89,openai4o_lnp,openai4m_lnp,0.7112154
89,openai4o_lnp,openai4m_snp,0.5408353
89,openai4o_lnp,openai4o_lnp,0.8611278
89,openai4o_lnp,openai4o_snp,0.55511713
89,openai4o_snp,flan_lnp,0.6515089
89,openai4o_snp,flan_snp,0.6515089
89,openai4o_snp,openai4m_lnp,0.5812886
89,openai4o_snp,openai4m_snp,0.5914306
89,openai4o_snp,openai4o_lnp,0.55511713
89,openai4o_snp,openai4o_snp,0.6473282
90,flan_lnp,flan_lnp,0.7859346
90,flan_lnp,flan_snp,0.7832321
90,flan_lnp,openai4m_lnp,0.55324644
90,flan_lnp,openai4m_snp,0.40323654
90,flan_lnp,openai4o_lnp,0.52914554
90,flan_lnp,openai4o_snp,0.24845839
90,flan_snp,flan_lnp,0.7832321
90,flan_snp,flan_snp,0.7927101
90,flan_snp,openai4m_lnp,0.5441951
90,flan_snp,openai4m_snp,0.39607635
90,flan_snp,openai4o_lnp,0.51319975
90,flan_snp,openai4o_snp,0.23610991
90,openai4m_lnp,flan_lnp,0.55324644
90,openai4m_lnp,flan_snp,0.5441951
90,openai4m_lnp,openai4m_lnp,0.7131399
90,openai4m_lnp,openai4m_snp,0.5229275
90,openai4m_lnp,openai4o_lnp,0.66593856
90,openai4m_lnp,openai4o_snp,0.4501766
90,openai4m_snp,flan_lnp,0.40323654
90,openai4m_snp,flan_snp,0.39607638
90,openai4m_snp,openai4m_lnp,0.5229275
90,openai4m_snp,openai4m_snp,0.55940366
90,openai4m_snp,openai4o_lnp,0.54404753
90,openai4m_snp,openai4o_snp,0.51026815
90,openai4o_lnp,flan_lnp,0.5291455
90,openai4o_lnp,flan_snp,0.5131997
90,openai4o_lnp,openai4m_lnp,0.66593856
90,openai4o_lnp,openai4m_snp,0.54404753
90,openai4o_lnp,openai4o_lnp,0.66853744
90,openai4o_lnp,openai4o_snp,0.46350476
90,openai4o_snp,flan_lnp,0.2484584
90,openai4o_snp,flan_snp,0.23610993
90,openai4o_snp,openai4m_lnp,0.4501766
90,openai4o_snp,openai4m_snp,0.5102681
90,openai4o_snp,openai4o_lnp,0.46350476
90,openai4o_snp,openai4o_snp,0.65016264
91,flan_lnp,flan_lnp,0.79139465
91,flan_lnp,flan_snp,0.79139465
91,flan_lnp,openai4m_lnp,0.49024025
91,flan_lnp,openai4m_snp,0.5829161
91,flan_lnp,openai4o_lnp,0.48448995
91,flan_lnp,openai4o_snp,0.577435
91,flan_snp,flan_lnp,0.79139465
91,flan_snp,flan_snp,0.79139465
91,flan_snp,openai4m_lnp,0.49024025
91,flan_snp,openai4m_snp,0.5829161
91,flan_snp,openai4o_lnp,0.48448995
91,flan_snp,openai4o_snp,0.577435
91,openai4m_lnp,flan_lnp,0.49024022
91,openai4m_lnp,flan_snp,0.49024022
91,openai4m_lnp,openai4m_lnp,0.85844254
91,openai4m_lnp,openai4m_snp,0.6814494
91,openai4m_lnp,openai4o_lnp,0.85022
91,openai4m_lnp,openai4o_snp,0.6985825
91,openai4m_snp,flan_lnp,0.5829161
91,openai4m_snp,flan_snp,0.5829161
91,openai4m_snp,openai4m_lnp,0.68144935
91,openai4m_snp,openai4m_snp,0.79019326
91,openai4m_snp,openai4o_lnp,0.6777609
91,openai4m_snp,openai4o_snp,0.7948947
91,openai4o_lnp,flan_lnp,0.4844899
91,openai4o_lnp,flan_snp,0.4844899
91,openai4o_lnp,openai4m_lnp,0.85022
91,openai4o_lnp,openai4m_snp,0.6777609
91,openai4o_lnp,openai4o_lnp,0.8479669
91,openai4o_lnp,openai4o_snp,0.6943555
91,openai4o_snp,flan_lnp,0.577435
91,openai4o_snp,flan_snp,0.577435
91,openai4o_snp,openai4m_lnp,0.6985825
91,openai4o_snp,openai4m_snp,0.7948947
91,openai4o_snp,openai4o_lnp,0.6943555
91,openai4o_snp,openai4o_snp,0.8035349
92,flan_lnp,flan_lnp,0.7928963
92,flan_lnp,flan_snp,0.7928963
92,flan_lnp,openai4m_lnp,0.27400005
92,flan_lnp,openai4m_snp,0.28103602
92,flan_lnp,openai4o_lnp,0.27475226
92,flan_lnp,openai4o_snp,0.2823761
92,flan_snp,flan_lnp,0.7928963
92,flan_snp,flan_snp,0.7928963
92,flan_snp,openai4m_lnp,0.27400005
92,flan_snp,openai4m_snp,0.28103602
92,flan_snp,openai4o_lnp,0.27475226
92,flan_snp,openai4o_snp,0.2823761
92,openai4m_lnp,flan_lnp,0.27400005
92,openai4m_lnp,flan_snp,0.27400005
92,openai4m_lnp,openai4m_lnp,0.7582795
92,openai4m_lnp,openai4m_snp,0.7037896
92,openai4m_lnp,openai4o_lnp,0.7635846
92,openai4m_lnp,openai4o_snp,0.73632926
92,openai4m_snp,flan_lnp,0.28103602
92,openai4m_snp,flan_snp,0.28103602
92,openai4m_snp,openai4m_lnp,0.7037896
92,openai4m_snp,openai4m_snp,0.7365701
92,openai4m_snp,openai4o_lnp,0.69225013
92,openai4m_snp,openai4o_snp,0.7683017
92,openai4o_lnp,flan_lnp,0.2747523
92,openai4o_lnp,flan_snp,0.2747523
92,openai4o_lnp,openai4m_lnp,0.7635846
92,openai4o_lnp,openai4m_snp,0.69225013
92,openai4o_lnp,openai4o_lnp,0.7733166
92,openai4o_lnp,openai4o_snp,0.7226434
92,openai4o_snp,flan_lnp,0.2823761
92,openai4o_snp,flan_snp,0.2823761
92,openai4o_snp,openai4m_lnp,0.7363293
92,openai4o_snp,openai4m_snp,0.7683017
92,openai4o_snp,openai4o_lnp,0.72264326
92,openai4o_snp,openai4o_snp,0.8108713
93,flan_lnp,flan_lnp,1.0000001
93,flan_lnp,flan_snp,1.0000001
93,flan_lnp,openai4m_lnp,0.22939485
93,flan_lnp,openai4m_snp,0.3569173
93,flan_lnp,openai4o_lnp,0.22939485
93,flan_lnp,openai4o_snp,0.25452274
93,flan_snp,flan_lnp,1.0000001
93,flan_snp,flan_snp,1.0000001
93,flan_snp,openai4m_lnp,0.22939485
93,flan_snp,openai4m_snp,0.3569173
93,flan_snp,openai4o_lnp,0.22939485
93,flan_snp,openai4o_snp,0.25452274
93,openai4m_lnp,flan_lnp,0.22939487
93,openai4m_lnp,flan_snp,0.22939487
93,openai4m_lnp,openai4m_lnp,1.0
93,openai4m_lnp,openai4m_snp,0.896371
93,openai4m_lnp,openai4o_lnp,1.0
93,openai4m_lnp,openai4o_snp,0.77419305
93,openai4m_snp,flan_lnp,0.35691726
93,openai4m_snp,flan_snp,0.35691726
93,openai4m_snp,openai4m_lnp,0.896371
93,openai4m_snp,openai4m_snp,0.969068
93,openai4m_snp,openai4o_lnp,0.896371
93,openai4m_snp,openai4o_snp,0.704393
93,openai4o_lnp,flan_lnp,0.22939485
93,openai4o_lnp,flan_snp,0.22939485
93,openai4o_lnp,openai4m_lnp,1.0
93,openai4o_lnp,openai4m_snp,0.896371
93,openai4o_lnp,openai4o_lnp,0.99999994
93,openai4o_lnp,openai4o_snp,0.77419305
93,openai4o_snp,flan_lnp,0.25452274
93,openai4o_snp,flan_snp,0.25452274
93,openai4o_snp,openai4m_lnp,0.77419305
93,openai4o_snp,openai4m_snp,0.7043929
93,openai4o_snp,openai4o_lnp,0.774193
93,openai4o_snp,openai4o_snp,0.969566
94,flan_lnp,flan_lnp,0.7901761
94,flan_lnp,flan_snp,0.77874297
94,flan_lnp,openai4m_lnp,0.54355156
94,flan_lnp,openai4m_snp,0.60397804
94,flan_lnp,openai4o_lnp,0.5114308
94,flan_lnp,openai4o_snp,0.6010073
94,flan_snp,flan_lnp,0.77874297
94,flan_snp,flan_snp,0.7996254
94,flan_snp,openai4m_lnp,0.54093355
94,flan_snp,openai4m_snp,0.6075682
94,flan_snp,openai4o_lnp,0.5077962
94,flan_snp,openai4o_snp,0.60763925
94,openai4m_lnp,flan_lnp,0.5435516
94,openai4m_lnp,flan_snp,0.54093355
94,openai4m_lnp,openai4m_lnp,0.759645
94,openai4m_lnp,openai4m_snp,0.6519454
94,openai4m_lnp,openai4o_lnp,0.7033796
94,openai4m_lnp,openai4o_snp,0.6655806
94,openai4m_snp,flan_lnp,0.60397804
94,openai4m_snp,flan_snp,0.6075682
94,openai4m_snp,openai4m_lnp,0.65194535
94,openai4m_snp,openai4m_snp,0.7643882
94,openai4m_snp,openai4o_lnp,0.5991096
94,openai4m_snp,openai4o_snp,0.767747
94,openai4o_lnp,flan_lnp,0.51143074
94,openai4o_lnp,flan_snp,0.5077962
94,openai4o_lnp,openai4m_lnp,0.7033796
94,openai4o_lnp,openai4m_snp,0.59910965
94,openai4o_lnp,openai4o_lnp,0.73886853
94,openai4o_lnp,openai4o_snp,0.61468947
94,openai4o_snp,flan_lnp,0.6010074
94,openai4o_snp,flan_snp,0.60763925
94,openai4o_snp,openai4m_lnp,0.6655806
94,openai4o_snp,openai4m_snp,0.76774704
94,openai4o_snp,openai4o_lnp,0.61468947
94,openai4o_snp,openai4o_snp,0.7906021
95,flan_lnp,flan_lnp,0.79017615
95,flan_lnp,flan_snp,0.27605847
95,flan_lnp,openai4m_lnp,0.48528144
95,flan_lnp,openai4m_snp,0.26192123
95,flan_lnp,openai4o_lnp,0.5603088
95,flan_lnp,openai4o_snp,0.24893509
95,flan_snp,flan_lnp,0.27605847
95,flan_snp,flan_snp,0.7996256
95,flan_snp,openai4m_lnp,0.203979
95,flan_snp,openai4m_snp,0.38184047
95,flan_snp,openai4o_lnp,0.23029457
95,flan_snp,openai4o_snp,0.384616
95,openai4m_lnp,flan_lnp,0.4852815
95,openai4m_lnp,flan_snp,0.203979
95,openai4m_lnp,openai4m_lnp,0.6738606
95,openai4m_lnp,openai4m_snp,0.48958245
95,openai4m_lnp,openai4o_lnp,0.6553194
95,openai4m_lnp,openai4o_snp,0.42900375
95,openai4m_snp,flan_lnp,0.2619212
95,openai4m_snp,flan_snp,0.38184053
95,openai4m_snp,openai4m_lnp,0.48958245
95,openai4m_snp,openai4m_snp,0.62459123
95,openai4m_snp,openai4o_lnp,0.46651176
95,openai4m_snp,openai4o_snp,0.5650082
95,openai4o_lnp,flan_lnp,0.5603088
95,openai4o_lnp,flan_snp,0.23029457
95,openai4o_lnp,openai4m_lnp,0.65531945
95,openai4o_lnp,openai4m_snp,0.46651176
95,openai4o_lnp,openai4o_lnp,0.7109173
95,openai4o_lnp,openai4o_snp,0.42269784
95,openai4o_snp,flan_lnp,0.24893509
95,openai4o_snp,flan_snp,0.38461593
95,openai4o_snp,openai4m_lnp,0.42900375
95,openai4o_snp,openai4m_snp,0.5650082
95,openai4o_snp,openai4o_lnp,0.42269784
95,openai4o_snp,openai4o_snp,0.6013792
96,flan_lnp,flan_lnp,1.0
96,flan_lnp,flan_snp,1.0
96,flan_lnp,openai4m_lnp,0.8492255
96,flan_lnp,openai4m_snp,0.8517857
96,flan_lnp,openai4o_lnp,0.8378079
96,flan_lnp,openai4o_snp,0.84983766
96,flan_snp,flan_lnp,1.0
96,flan_snp,flan_snp,1.0
96,flan_snp,openai4m_lnp,0.8492255
96,flan_snp,openai4m_snp,0.8517857
96,flan_snp,openai4o_lnp,0.8378079
96,flan_snp,openai4o_snp,0.84983766
96,openai4m_lnp,flan_lnp,0.8492255
96,openai4m_lnp,flan_snp,0.8492255
96,openai4m_lnp,openai4m_lnp,0.96167403
96,openai4m_lnp,openai4m_snp,0.848095
96,openai4m_lnp,openai4o_lnp,0.9320204
96,openai4m_lnp,openai4o_snp,0.84476805
96,openai4m_snp,flan_lnp,0.8517857
96,openai4m_snp,flan_snp,0.8517857
96,openai4m_snp,openai4m_lnp,0.848095
96,openai4m_snp,openai4m_snp,0.9906055
96,openai4m_snp,openai4o_lnp,0.8346147
96,openai4m_snp,openai4o_snp,0.9887809
96,openai4o_lnp,flan_lnp,0.8378079
96,openai4o_lnp,flan_snp,0.8378079
96,openai4o_lnp,openai4m_lnp,0.9320204
96,openai4o_lnp,openai4m_snp,0.8346147
96,openai4o_lnp,openai4o_lnp,0.906589
96,openai4o_lnp,openai4o_snp,0.83144945
96,openai4o_snp,flan_lnp,0.84983766
96,openai4o_snp,flan_snp,0.84983766
96,openai4o_snp,openai4m_lnp,0.84476805
96,openai4o_snp,openai4m_snp,0.9887809
96,openai4o_snp,openai4o_lnp,0.8314495
96,openai4o_snp,openai4o_snp,0.9872553
97,flan_lnp,flan_lnp,0.83575684
97,flan_lnp,flan_snp,0.83575684
97,flan_lnp,openai4m_lnp,0.61590296
97,flan_lnp,openai4m_snp,0.7236104
97,flan_lnp,openai4o_lnp,0.55438536
97,flan_lnp,openai4o_snp,0.65596944
97,flan_snp,flan_lnp,0.83575684
97,flan_snp,flan_snp,0.83575684
97,flan_snp,openai4m_lnp,0.61590296
97,flan_snp,openai4m_snp,0.7236104
97,flan_snp,openai4o_lnp,0.55438536
97,flan_snp,openai4o_snp,0.65596944
97,openai4m_lnp,flan_lnp,0.6159029
97,openai4m_lnp,flan_snp,0.6159029
97,openai4m_lnp,openai4m_lnp,0.659077
97,openai4m_lnp,openai4m_snp,0.6326586
97,openai4m_lnp,openai4o_lnp,0.6571492
97,openai4m_lnp,openai4o_snp,0.6551269
97,openai4m_snp,flan_lnp,0.7236104
97,openai4m_snp,flan_snp,0.7236104
